participantId,trialId,trialOrder,responseId,percentComplete,description,instruction,responsePrompt,answer,startTime,endTime,duration,cleanedDuration
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-1","38","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.57,2.57","2025-03-05T17:07:34.789Z","2025-03-05T17:07:37.169Z","2380","2380"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","pie-chart-1","39","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.95,2.95","2025-03-05T17:07:37.329Z","2025-03-05T17:07:39.466Z","2137","2137"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-v-1","40","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.66,2.66","2025-03-05T17:07:39.709Z","2025-03-05T17:07:41.690Z","1981","1981"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","stacked-bar-1","41","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.72,1.72","2025-03-05T17:07:41.843Z","2025-03-05T17:07:43.714Z","1871","1871"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-1","42","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.30,2.30","2025-03-05T17:07:43.846Z","2025-03-05T17:07:45.816Z","1970","1970"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","pie-chart-1","43","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.31,2.31","2025-03-05T17:07:45.921Z","2025-03-05T17:07:48.371Z","2450","2450"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-v-1","44","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.42,2.42","2025-03-05T17:07:48.512Z","2025-03-05T17:07:51.015Z","2503","2503"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","stacked-bar-1","45","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.71,2.71","2025-03-05T17:07:51.156Z","2025-03-05T17:07:52.831Z","1675","1675"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-1","46","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.52,1.52","2025-03-05T17:07:52.939Z","2025-03-05T17:07:54.779Z","1840","1840"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","pie-chart-1","47","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.49,2.49","2025-03-05T17:07:54.888Z","2025-03-05T17:07:56.595Z","1707","1707"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-v-1","48","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.74,2.74","2025-03-05T17:07:56.708Z","2025-03-05T17:08:00.399Z","3691","3691"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","stacked-bar-1","49","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.9,2.9","2025-03-05T17:08:00.531Z","2025-03-05T17:08:02.052Z","1521","1521"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-1","50","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.66,2.66","2025-03-05T17:08:02.180Z","2025-03-05T17:08:03.851Z","1671","1671"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","pie-chart-1","51","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.33,2.53","2025-03-05T17:08:04.000Z","2025-03-05T17:08:06.979Z","2979","2979"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-v-1","52","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.76,2.76","2025-03-05T17:08:07.146Z","2025-03-05T17:08:08.993Z","1847","1847"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","stacked-bar-1","53","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.99,1.99","2025-03-05T17:08:09.098Z","2025-03-05T17:08:10.784Z","1686","1686"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-1","54","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.88,2.88","2025-03-05T17:08:10.886Z","2025-03-05T17:08:13.506Z","2620","2620"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","pie-chart-1","55","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.03,2.03","2025-03-05T17:08:13.610Z","2025-03-05T17:08:17.346Z","3736","3736"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-v-1","56","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.04,2.04","2025-03-05T17:08:17.472Z","2025-03-05T17:08:19.186Z","1714","1714"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","stacked-bar-1","57","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.53,1.53","2025-03-05T17:08:19.286Z","2025-03-05T17:08:20.901Z","1615","1615"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-1","58","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.37,2.37","2025-03-05T17:08:20.998Z","2025-03-05T17:08:22.740Z","1742","1742"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","pie-chart-1","59","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.41,2.63","2025-03-05T17:08:22.862Z","2025-03-05T17:08:25.613Z","2751","2751"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-v-1","60","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.99,2.99","2025-03-05T17:08:25.770Z","2025-03-05T17:08:27.593Z","1823","1823"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","stacked-bar-1","61","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.32,2.32","2025-03-05T17:08:27.704Z","2025-03-05T17:08:29.774Z","2070","2070"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-1","62","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.79,2.79","2025-03-05T17:08:29.889Z","2025-03-05T17:08:32.290Z","2401","2401"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","pie-chart-1","63","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.52,2.52","2025-03-05T17:08:32.400Z","2025-03-05T17:08:33.875Z","1475","1475"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-v-1","64","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.84,1.84","2025-03-05T17:08:33.980Z","2025-03-05T17:08:35.748Z","1768","1768"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","stacked-bar-1","65","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.93,1.93","2025-03-05T17:08:35.864Z","2025-03-05T17:08:37.376Z","1512","1512"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-1","66","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.14,2.14","2025-03-05T17:08:37.498Z","2025-03-05T17:08:39.433Z","1935","1935"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","pie-chart-1","67","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.87,2.87","2025-03-05T17:08:39.570Z","2025-03-05T17:08:41.671Z","2101","2101"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-v-1","68","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.71,1.71","2025-03-05T17:08:41.800Z","2025-03-05T17:08:43.908Z","2108","2108"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","stacked-bar-1","69","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.56,2.56","2025-03-05T17:08:44.012Z","2025-03-05T17:08:45.675Z","1663","1663"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-1","70","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.75,2.75","2025-03-05T17:08:45.769Z","2025-03-05T17:08:47.555Z","1786","1786"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","pie-chart-1","71","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.90,2.90","2025-03-05T17:08:47.688Z","2025-03-05T17:08:49.537Z","1849","1849"
"6339b17f-5db5-43c2-9085-b317c0bb1df4","bar-chart-v-1","72","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.84,2.84","2025-03-05T17:08:49.676Z","2025-03-05T17:08:52.363Z","2687","2687"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","participantTags","null","participantTags","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","1","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.97,2.97","2025-03-04T23:31:51.487Z","2025-03-04T23:31:54.148Z","2661","2661"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","2","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.93,2.93","2025-03-04T23:31:54.253Z","2025-03-04T23:31:56.569Z","2316","2316"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","3","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.66,1.66","2025-03-04T23:31:56.665Z","2025-03-04T23:31:58.188Z","1523","1523"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-v-1","4","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.52,2.52","2025-03-04T23:31:58.282Z","2025-03-04T23:31:59.954Z","1672","1672"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","5","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.14,2.14","2025-03-04T23:32:00.054Z","2025-03-04T23:32:01.702Z","1648","1648"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","6","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.63,1.63","2025-03-04T23:32:01.799Z","2025-03-04T23:32:03.693Z","1894","1894"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","7","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.57,2.57","2025-03-04T23:32:03.812Z","2025-03-04T23:32:05.403Z","1591","1591"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-v-1","8","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.67,2.67","2025-03-04T23:32:05.494Z","2025-03-04T23:32:07.962Z","2468","2468"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","9","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.28,2.28","2025-03-04T23:32:08.083Z","2025-03-04T23:32:10.615Z","2532","2532"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","10","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.76,2.76","2025-03-04T23:32:10.713Z","2025-03-04T23:32:12.718Z","2005","2005"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","11","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.67,1.67","2025-03-04T23:32:12.825Z","2025-03-04T23:32:15.378Z","2553","2553"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-v-1","12","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.53,2.53","2025-03-04T23:32:15.498Z","2025-03-04T23:32:18.180Z","2682","2682"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","13","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.8,2.8","2025-03-04T23:32:18.289Z","2025-03-04T23:32:20.086Z","1797","1797"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","14","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.96,2.96","2025-03-04T23:32:20.200Z","2025-03-04T23:32:22.334Z","2134","2134"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","15","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.55,2.55","2025-03-04T23:32:22.445Z","2025-03-04T23:32:23.860Z","1415","1415"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-v-1","16","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.73,2.73","2025-03-04T23:32:23.944Z","2025-03-04T23:32:26.388Z","2444","2444"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","17","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.45,2.45","2025-03-04T23:32:26.502Z","2025-03-04T23:32:28.414Z","1912","1912"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","18","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.88,2.88","2025-03-04T23:32:28.507Z","2025-03-04T23:32:30.813Z","2306","2306"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","19","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.51,2.51","2025-03-04T23:32:30.921Z","2025-03-04T23:32:32.531Z","1610","1610"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-v-1","20","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.53,1.53","2025-03-04T23:32:32.635Z","2025-03-04T23:32:34.878Z","2243","2243"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","21","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.84,2.84","2025-03-04T23:32:34.990Z","2025-03-04T23:32:37.669Z","2679","2679"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","22","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.42,1.42","2025-03-04T23:32:37.772Z","2025-03-04T23:32:39.500Z","1728","1728"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","23","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.74,1.74","2025-03-04T23:32:39.604Z","2025-03-04T23:32:41.071Z","1467","1467"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-v-1","24","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.28,1.28","2025-03-04T23:32:41.159Z","2025-03-04T23:32:42.986Z","1827","1827"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","25","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.83,2.83","2025-03-04T23:32:43.108Z","2025-03-04T23:32:45.602Z","2494","2494"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","26","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.93,2.93","2025-03-04T23:32:45.693Z","2025-03-04T23:32:48.046Z","2353","2353"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","27","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.61,2.96","2025-03-04T23:32:48.148Z","2025-03-04T23:32:50.035Z","1887","1887"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-v-1","28","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.96,2.96","2025-03-04T23:32:50.127Z","2025-03-04T23:32:51.892Z","1765","1765"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","29","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.89,2.89","2025-03-04T23:32:51.986Z","2025-03-04T23:32:54.180Z","2194","2194"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","30","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.87,2.87","2025-03-04T23:32:54.287Z","2025-03-04T23:32:57.293Z","3006","3006"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","31","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.82,2.82","2025-03-04T23:32:57.409Z","2025-03-04T23:32:59.984Z","2575","2575"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-v-1","32","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.37,2.37","2025-03-04T23:33:00.081Z","2025-03-04T23:33:01.813Z","1732","1732"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","33","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","3,3","2025-03-04T23:33:01.899Z","2025-03-04T23:33:03.605Z","1706","1706"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","34","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.99,2.99","2025-03-04T23:33:03.712Z","2025-03-04T23:33:06.043Z","2331","2331"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","35","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.14,2.14","2025-03-04T23:33:06.135Z","2025-03-04T23:33:07.688Z","1553","1553"
